"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"1638","RT @Kaifyjaaan: Boycott #China  <U+0001F602>

Modi government has allowed the People’s Bank of <U+0001F1E8><U+0001F1F3>, a state-owned banking institution, to start operati…",FALSE,0,NA,2020-06-09 18:33:20,FALSE,NA,"1270423750836617217",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","rajaforu",2,TRUE,FALSE,NA,NA
"1639","Boycott #China  <U+0001F602>

Modi government has allowed the People’s Bank of <U+0001F1E8><U+0001F1F3>, a state-owned banking institution, to start… https://t.co/HdQAuHQ9Wh",FALSE,2,NA,2020-06-09 18:30:32,TRUE,NA,"1270423047187714048",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Kaifyjaaan",2,FALSE,FALSE,NA,NA
"1640","RT @Wangchuk66: HELP ME CHANGE CHINA!
Appealing global community to...
#BoycottMadeInChina
#BoycottChineseProducts

My new video in English…",FALSE,0,NA,2020-06-09 18:29:36,FALSE,NA,"1270422811698360320",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","GauravS49922128",12243,TRUE,FALSE,NA,NA
"1641","RT @Wangchuk66: HELP ME CHANGE CHINA!
Appealing global community to...
#BoycottMadeInChina
#BoycottChineseProducts

My new video in English…",FALSE,0,NA,2020-06-09 18:28:54,FALSE,NA,"1270422637462777857",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ganga_vr",12243,TRUE,FALSE,NA,NA
"1642","RT @Wangchuk66: HELP ME CHANGE CHINA!
Appealing global community to...
#BoycottMadeInChina
#BoycottChineseProducts

My new video in English…",FALSE,0,NA,2020-06-09 18:27:44,FALSE,NA,"1270422341928042498",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","atmadesh",12243,TRUE,FALSE,NA,NA
"1643","RT @MAJORshailendra: Hey INDIA, you have to listen this msg from Tibet. Start today, if not yet started ...
#BoycottChineseProduct 
#Boycot…",FALSE,0,NA,2020-06-09 18:27:27,FALSE,NA,"1270422272277450753",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","empoweringatoms",644,TRUE,FALSE,NA,NA
"1644","RT @NewscastGlobal: #ChineseCommunistParty mouthpiece, the @GlobalTimesNews, claims India's #BoycottMadeInChina campaign will prove unsucce…",FALSE,0,NA,2020-06-09 18:27:05,FALSE,NA,"1270422179402792963",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","JigneshWaghela",12,TRUE,FALSE,NA,NA
"1645","RT @Wangchuk66: HELP ME CHANGE CHINA!
Appealing global community to...
#BoycottMadeInChina
#BoycottChineseProducts

My new video in English…",FALSE,0,NA,2020-06-09 18:27:01,FALSE,NA,"1270422160633405445",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Trips798",12243,TRUE,FALSE,NA,NA
"1646","RT @Wangchuk66: Enjoy this and stay tuned for my global appeal for #BoycottMadeInChina through English version video at  8 pm tonight.  
Do…",FALSE,0,NA,2020-06-09 18:25:40,FALSE,NA,"1270421822765498379",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Nanjosh21",15353,TRUE,FALSE,NA,NA
"1647","RT @Wangchuk66: HELP ME CHANGE CHINA!
Appealing global community to...
#BoycottMadeInChina
#BoycottChineseProducts

My new video in English…",FALSE,0,NA,2020-06-09 18:25:12,FALSE,NA,"1270421703353647108",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","jnu_ravibhushan",12243,TRUE,FALSE,NA,NA
"1648","RT @Wangchuk66: HELP ME CHANGE CHINA!
Appealing global community to...
#BoycottMadeInChina
#BoycottChineseProducts

My new video in English…",FALSE,0,NA,2020-06-09 18:24:39,FALSE,NA,"1270421566736797696",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","kkkadam99",12243,TRUE,FALSE,NA,NA
"1649","RT @MAJORshailendra: Hey INDIA, you have to listen this msg from Tibet. Start today, if not yet started ...
#BoycottChineseProduct 
#Boycot…",FALSE,0,NA,2020-06-09 18:23:43,FALSE,NA,"1270421333084475392",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","bhadraCob",644,TRUE,FALSE,NA,NA
"1650","RT @Wangchuk66: HELP ME CHANGE CHINA!
Appealing global community to...
#BoycottMadeInChina
#BoycottChineseProducts

My new video in English…",FALSE,0,NA,2020-06-09 18:23:28,FALSE,NA,"1270421269817761795",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","shriramkadam72",12243,TRUE,FALSE,NA,NA
"1651","RT @prafullaketkar: Even in small towns #BoycottMadeInChina is a bog movement https://t.co/gyM404kTlC",FALSE,0,NA,2020-06-09 18:22:44,FALSE,NA,"1270421086241386502",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","bhadraCob",265,TRUE,FALSE,NA,NA
"1652","RT @Wangchuk66: HELP ME CHANGE CHINA!
Appealing global community to...
#BoycottMadeInChina
#BoycottChineseProducts

My new video in English…",FALSE,0,NA,2020-06-09 18:21:09,FALSE,NA,"1270420687958806529",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Nanjosh21",12243,TRUE,FALSE,NA,NA
"1653","@palkisu @WIONews why aren't you covering this report. Indian citizens deserves to know the ugly truth about China.… https://t.co/vDRhjxMWMi",FALSE,0,"TheRitrup",2020-06-09 18:17:00,TRUE,"1270418420580978688","1270419639907094534","739760299419533312","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","TheRitrup",0,FALSE,FALSE,NA,NA
"1654","RT @Wangchuk66: USE YOUR WALLET POWER
#BoycottMadeInChina #SoftwareInAWeekHardwareInAYear to stop Chinese bullying in Ladakh &amp; eventually t…",FALSE,0,NA,2020-06-09 18:15:17,FALSE,NA,"1270419211605684225",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","chaanakya41",16229,TRUE,FALSE,NA,NA
"1655","RT @Wangchuk66: HELP ME CHANGE CHINA!
Appealing global community to...
#BoycottMadeInChina
#BoycottChineseProducts

My new video in English…",FALSE,0,NA,2020-06-09 18:13:55,FALSE,NA,"1270418864145301504",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","kaushikmunish",12243,TRUE,FALSE,NA,NA
"1656","To all those idiot Indians still loving Chinese brands... China have occupied 40-60 square km of Indian territory i… https://t.co/QhCVLFglti",FALSE,0,NA,2020-06-09 18:12:09,TRUE,NA,"1270418420580978688",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","TheRitrup",0,FALSE,FALSE,NA,NA
"1657","RT @Wangchuk66: HELP ME CHANGE CHINA!
Appealing global community to...
#BoycottMadeInChina
#BoycottChineseProducts

My new video in English…",FALSE,0,NA,2020-06-09 18:11:30,FALSE,NA,"1270418256025710592",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","abhiviks",12243,TRUE,FALSE,NA,NA
"1658","RT @VisionHistory: #DidYouKnow the first Parle Gluco (as it was known then) was baked in 1938!

 Some of the old vintage ads of #ParleG

(P…",FALSE,0,NA,2020-06-09 18:11:18,FALSE,NA,"1270418208458227713",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","DipanjanBhatt20",9,TRUE,FALSE,NA,NA
"1659","#BoycottMadeInChina Boycott china",FALSE,0,NA,2020-06-09 18:09:29,FALSE,NA,"1270417749798518784",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","VivekKu40724507",0,FALSE,FALSE,NA,NA
"1660","RT @Wangchuk66: HELP ME CHANGE CHINA!
Appealing global community to...
#BoycottMadeInChina
#BoycottChineseProducts

My new video in English…",FALSE,0,NA,2020-06-09 18:09:02,FALSE,NA,"1270417635008630784",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","vizaicumar",12243,TRUE,FALSE,NA,NA
"1661","@Xiaomi #BoycottMadeInChina 

I buy only Made in india phone",FALSE,0,"Xiaomi",2020-06-09 18:07:21,FALSE,"1197694831658618880","1270417213493657601","377228272","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","UnitedHindu_M",0,FALSE,FALSE,NA,NA
"1662","RT @MAJORshailendra: Hey INDIA, you have to listen this msg from Tibet. Start today, if not yet started ...
#BoycottChineseProduct 
#Boycot…",FALSE,0,NA,2020-06-09 18:07:21,FALSE,NA,"1270417211383902208",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","ronnie747gjr",644,TRUE,FALSE,NA,NA
"1663","We need better than OPPO &amp; VIVO.... @anandmahindra @RNTata2000 @PMOIndia #BoycottChineseProducts #BoycottMadeInChina",FALSE,0,NA,2020-06-09 18:07:18,FALSE,NA,"1270417198989926402",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Manharsinh131",0,FALSE,FALSE,NA,NA
"1664","Boycott china
#BoycottMadeInChina",FALSE,0,NA,2020-06-09 18:06:13,FALSE,NA,"1270416925974298625",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","VivekKu40724507",0,FALSE,FALSE,NA,NA
"1665","Boycott Chinese Product

Full video link 
https://t.co/IqTON2rgMl

Make Sure to checkout
@The_Hindi_Show 

Sonam Wa… https://t.co/c44cCHTxDW",FALSE,0,NA,2020-06-09 18:05:18,TRUE,NA,"1270416699142156288",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","The_Hindi_Show",0,FALSE,FALSE,NA,NA
"1666","RT @Wangchuk66: HELP ME CHANGE CHINA!
Appealing global community to...
#BoycottMadeInChina
#BoycottChineseProducts

My new video in English…",FALSE,0,NA,2020-06-09 18:02:25,FALSE,NA,"1270415972185157632",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","TradingforL",12243,TRUE,FALSE,NA,NA
"1667","RT @MAJORshailendra: Hey INDIA, you have to listen this msg from Tibet. Start today, if not yet started ...
#BoycottChineseProduct 
#Boycot…",FALSE,0,NA,2020-06-09 17:58:58,FALSE,NA,"1270415103528013825",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Anirudh_44836",644,TRUE,FALSE,NA,NA
"1668","RT @Wangchuk66: HELP ME CHANGE CHINA!
Appealing global community to...
#BoycottMadeInChina
#BoycottChineseProducts

My new video in English…",FALSE,0,NA,2020-06-09 17:58:24,FALSE,NA,"1270414961920167936",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","sukoushal",12243,TRUE,FALSE,NA,NA
"1669","RT @MAJORshailendra: Hey INDIA, you have to listen this msg from Tibet. Start today, if not yet started ...
#BoycottChineseProduct 
#Boycot…",FALSE,0,NA,2020-06-09 17:55:35,FALSE,NA,"1270414252105510912",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","VinitaKhatri4",644,TRUE,FALSE,NA,NA
"1670","RT @TibetPeople: HELP ME CHANGE #CHINA | With wallets rather than bullets https://t.co/qjzLXo8y0i #BoycottMadeInChina #BoycottChineseProduc…",FALSE,0,NA,2020-06-09 17:55:11,FALSE,NA,"1270414151458762752",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","yy57021050",39,TRUE,FALSE,NA,NA
"1671","RT @MajorPoonia: A message from Tibetan to Indians 
#BoycottMadeInChina
#BoycottChineseProducts https://t.co/ixtWheVQLx",FALSE,0,NA,2020-06-09 17:51:24,FALSE,NA,"1270413199192453120",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","CommonMan2014",4436,TRUE,FALSE,NA,NA
"1672","@TikTok_IN #BanTikToklnlndia #BoycottChineseProducts #BoycottMadeInChina It’s enough for TikTok you earned alot, we hate you.",FALSE,2,"TikTok_IN",2020-06-09 17:51:02,FALSE,"1269966839628496896","1270413105789431808","1120638284927922176","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","sumerparihar090",0,FALSE,FALSE,NA,NA
"1673","RT @NewscastGlobal: #ChineseCommunistParty mouthpiece, the @GlobalTimesNews, claims India's #BoycottMadeInChina campaign will prove unsucce…",FALSE,0,NA,2020-06-09 17:49:14,FALSE,NA,"1270412655321395201",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","poojari_asha",12,TRUE,FALSE,NA,NA
"1674","RT @Wangchuk66: Enjoy this and stay tuned for my global appeal for #BoycottMadeInChina through English version video at  8 pm tonight.  
Do…",FALSE,0,NA,2020-06-09 17:48:08,FALSE,NA,"1270412378371354625",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","srktweets",15353,TRUE,FALSE,NA,NA
"1675","RT @arifkhan72: I will never buy #chinese products.. 
Jai Hind Flag of India
#BoycottMadeInChina 
#BoycottChineseProducts  https://t.co/s1c…",FALSE,0,NA,2020-06-09 17:47:52,FALSE,NA,"1270412311849828352",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Shivang15810507",77,TRUE,FALSE,NA,NA
"1676","Common people are boycotting made in China products meanwhile is Indian government promoting tiktok ?

Is this step… https://t.co/if1soIBmf5",FALSE,2,NA,2020-06-09 17:46:54,TRUE,NA,"1270412065631584256",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","hebbar_guru",0,FALSE,FALSE,NA,NA
"1677","RT @Wangchuk66: HELP ME CHANGE CHINA!
Appealing global community to...
#BoycottMadeInChina
#BoycottChineseProducts

My new video in English…",FALSE,0,NA,2020-06-09 17:46:29,FALSE,NA,"1270411962866790400",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","rajputrohit01",12243,TRUE,FALSE,NA,NA
"1678","RT @MajorPoonia: A message from Tibetan to Indians 
#BoycottMadeInChina
#BoycottChineseProducts https://t.co/ixtWheVQLx",FALSE,0,NA,2020-06-09 17:46:22,FALSE,NA,"1270411932571336705",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","deepak_sivass98",4436,TRUE,FALSE,NA,NA
"1679","RT @MajorPoonia: A message from Tibetan to Indians 
#BoycottMadeInChina
#BoycottChineseProducts https://t.co/ixtWheVQLx",FALSE,0,NA,2020-06-09 17:45:56,FALSE,NA,"1270411824312119296",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","chanuvss1",4436,TRUE,FALSE,NA,NA
"1680","RT @Wangchuk66: HELP ME CHANGE CHINA!
Appealing global community to...
#BoycottMadeInChina
#BoycottChineseProducts

My new video in English…",FALSE,0,NA,2020-06-09 17:44:52,FALSE,NA,"1270411556090712065",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Karishm24889269",12243,TRUE,FALSE,NA,NA
"1681","#ModiWonChiniRahulFail it's just a start, time for all of us <U+0001F1EE><U+0001F1F3>to #BoycottMadeInChina to show's china their place… https://t.co/jscco1p7rI",FALSE,3,NA,2020-06-09 17:44:07,TRUE,NA,"1270411367124631553",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","mukeshdubey98",0,FALSE,FALSE,NA,NA
"1682","RT @queena148: @guyverhofstadt To use HUAWEI, you sure? <U+0001F914>#BoycottMadeInChina #CCP_is_terrorist https://t.co/gYkDqiU2Lm",FALSE,0,NA,2020-06-09 17:43:21,FALSE,NA,"1270411175134498816",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RyanChe79764546",10,TRUE,FALSE,NA,NA
"1683","RT @Wangchuk66: HELP ME CHANGE CHINA!
Appealing global community to...
#BoycottMadeInChina
#BoycottChineseProducts

My new video in English…",FALSE,0,NA,2020-06-09 17:42:11,FALSE,NA,"1270410880883326977",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","puja_prk",12243,TRUE,FALSE,NA,NA
"1684","RT @yourpankajsinha: Please RT 
#BoycottChineseProduct #BoycottChineseProducts #BoycottChineseApp #BoycottMadeInChina #BoycottChina #Remove…",FALSE,0,NA,2020-06-09 17:40:28,FALSE,NA,"1270410449230626819",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","BRAJENDRAKASYP",4,TRUE,FALSE,NA,NA
"1685","RT @Wangchuk66: HELP ME CHANGE CHINA!
Appealing global community to...
#BoycottMadeInChina
#BoycottChineseProducts

My new video in English…",FALSE,0,NA,2020-06-09 17:40:23,FALSE,NA,"1270410428472897537",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AjayKoh23818468",12243,TRUE,FALSE,NA,NA
"1686","@globaltimesnews What a film shoot....wow...at some places weared mask....at some places no mask....you only told u… https://t.co/oyKzF2k9xV",FALSE,0,"globaltimesnews",2020-06-09 17:39:11,TRUE,"1270355215418404865","1270410126348910592","49616273","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","BOAA_FINANCIALS",0,FALSE,FALSE,NA,NA
"1687","RT @Wangchuk66: HELP ME CHANGE CHINA!
Appealing global community to...
#BoycottMadeInChina
#BoycottChineseProducts

My new video in English…",FALSE,0,NA,2020-06-09 17:37:33,FALSE,NA,"1270409712048062464",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","trisingh09",12243,TRUE,FALSE,NA,NA
"1688","RT @TibetPeople: HELP ME CHANGE #CHINA | With wallets rather than bullets https://t.co/qjzLXo8y0i #BoycottMadeInChina #BoycottChineseProduc…",FALSE,0,NA,2020-06-09 17:36:53,FALSE,NA,"1270409544515022850",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","chin_lawliet",39,TRUE,FALSE,NA,NA
"1689","RT @Wangchuk66: HELP ME CHANGE CHINA!
Appealing global community to...
#BoycottMadeInChina
#BoycottChineseProducts

My new video in English…",FALSE,0,NA,2020-06-09 17:36:52,FALSE,NA,"1270409540132102145",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","davejignesh23",12243,TRUE,FALSE,NA,NA
"1690","@globaltimesnews This #CCP paper says 30 million #HongKong citizens support #nationalsecuritylaw.

That far ""outnum… https://t.co/nnq5RSjOjM",FALSE,4,"globaltimesnews",2020-06-09 17:36:33,TRUE,"1270382470970499072","1270409462474407936","49616273","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","screen_tan",0,FALSE,FALSE,NA,NA
"1691","RT @Wangchuk66: HELP ME CHANGE CHINA!
Appealing global community to...
#BoycottMadeInChina
#BoycottChineseProducts

My new video in English…",FALSE,0,NA,2020-06-09 17:35:25,FALSE,NA,"1270409175118622720",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","manojdivatia",12243,TRUE,FALSE,NA,NA
"1692","RT @Wangchuk66: HELP ME CHANGE CHINA!
Appealing global community to...
#BoycottMadeInChina
#BoycottChineseProducts

My new video in English…",FALSE,0,NA,2020-06-09 17:33:23,FALSE,NA,"1270408665489702917",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Sanjay89677679",12243,TRUE,FALSE,NA,NA
"1693","RT @VinodThakur020: It's not China, It's not Pakistan, It's not Pakistani Terrorism, It's U. 
We're the Root Cause... We are Funding the Ki…",FALSE,0,NA,2020-06-09 17:32:27,FALSE,NA,"1270408429664743425",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","VinodThakur020",1,TRUE,FALSE,NA,NA
"1694","@globaltimesnews You better talk about your country...Here you are talking about everyone....doing live telecasting… https://t.co/ll84LNTN9E",FALSE,0,"globaltimesnews",2020-06-09 17:31:01,TRUE,"1270365050923110410","1270408070942900224","49616273","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","BOAA_FINANCIALS",0,FALSE,FALSE,NA,NA
"1695","RT @TibetPeople: HELP ME CHANGE #CHINA | With wallets rather than bullets https://t.co/qjzLXo8y0i #BoycottMadeInChina #BoycottChineseProduc…",FALSE,0,NA,2020-06-09 17:31:00,FALSE,NA,"1270408064911507456",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","manishdeepaksh2",39,TRUE,FALSE,NA,NA
"1696","RT @Wangchuk66: Enjoy this and stay tuned for my global appeal for #BoycottMadeInChina through English version video at  8 pm tonight.  
Do…",FALSE,0,NA,2020-06-09 17:30:23,FALSE,NA,"1270407909965328385",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Gopal31346002",15353,TRUE,FALSE,NA,NA
"1697","RT @MajorPoonia: A message from Tibetan to Indians 
#BoycottMadeInChina
#BoycottChineseProducts https://t.co/ixtWheVQLx",FALSE,0,NA,2020-06-09 17:29:14,FALSE,NA,"1270407622043168770",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ShivjiKumar6",4436,TRUE,FALSE,NA,NA
"1698","@Cold_Peace_ You are right! #BoycottMadeInChina",FALSE,1,"Cold_Peace_",2020-06-09 17:29:02,FALSE,"1270397837747068930","1270407568809172993","287734881","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","aum_shree",0,FALSE,FALSE,NA,NA
"1699","RT @Vibhorag77: #BoycottTwitter , #BoycottMadeInChina ,etc
Trending on twitter...
Le Indians thinking be like: https://t.co/Fk4bV7h9SM",FALSE,0,NA,2020-06-09 17:27:20,FALSE,NA,"1270407141992525824",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","DrDps_",1,TRUE,FALSE,NA,NA
"1700","@NoToMadeInChina With #BoycottMadeInChina we can focus on alternative of Chinese products",FALSE,1,"NoToMadeInChina",2020-06-09 17:27:02,FALSE,"1270352696092930048","1270407067770200064","1266441750337343493","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","paresh_pujara",0,FALSE,FALSE,NA,NA
"1701","RT @NewscastGlobal: #ChineseCommunistParty mouthpiece, the @GlobalTimesNews, claims India's #BoycottMadeInChina campaign will prove unsucce…",FALSE,0,NA,2020-06-09 17:26:48,FALSE,NA,"1270407010316627970",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Payalveera",12,TRUE,FALSE,NA,NA
"1702","@OnePlus_IN I was willing to buy Oneplus 8 but since Chinese incursion in Indian territory of Ladakh my mind has ch… https://t.co/Vxn2TFqWDa",FALSE,4,"OnePlus_IN",2020-06-09 17:25:55,TRUE,"1270291437528051714","1270406785648570370","3138727082","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MayankRathor27",0,FALSE,FALSE,NA,NA
"1703","@iAsura_ @sweetspottrader Better to be with US than bully China #BoycottChineseProduct #BoycottMadeInChina",FALSE,1,"iAsura_",2020-06-09 17:25:54,FALSE,"1269900984358076416","1270406782251184130","176101985","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","westupkadon",0,FALSE,FALSE,NA,NA
"1704","RT @prafullaketkar: Even in small towns #BoycottMadeInChina is a bog movement https://t.co/gyM404kTlC",FALSE,0,NA,2020-06-09 17:25:33,FALSE,NA,"1270406692547653632",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","JIBANKrSARKAR1",265,TRUE,FALSE,NA,NA
"1705","People of hongkong have started boycotting Chinese goods. Let's do it India as well.
#BoycottMadeInChina https://t.co/KOUX9sZG4k",FALSE,1,NA,2020-06-09 17:24:49,FALSE,NA,"1270406510665805824",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RajatSethi2020",0,FALSE,FALSE,NA,NA
"1706","@PeteLau I was willing to buy Oneplus 8 but since Chinese incursion in Indian territory of Ladakh my mind has chang… https://t.co/whqFfGDof3",FALSE,1,"PeteLau",2020-06-09 17:24:42,TRUE,"1270358569146355715","1270406480647208961","226813577","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MayankRathor27",0,FALSE,FALSE,NA,NA
"1707","RT @NewscastGlobal: #ChineseCommunistParty mouthpiece, the @GlobalTimesNews, claims India's #BoycottMadeInChina campaign will prove unsucce…",FALSE,0,NA,2020-06-09 17:24:02,FALSE,NA,"1270406313164460037",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","gorinanu",12,TRUE,FALSE,NA,NA
"1708","RT @BarringGeear: @oppomobileindia Never purchase Chinese mobiles purchase Indian mobiles #chinese products are infected with #COVID__19 vi…",FALSE,0,NA,2020-06-09 17:23:09,FALSE,NA,"1270406088760807425",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","44Rw4SR1nHeEhJN",7,TRUE,FALSE,NA,NA
"1709","RT @Wangchuk66: HELP ME CHANGE CHINA!
Appealing global community to...
#BoycottMadeInChina
#BoycottChineseProducts

My new video in English…",FALSE,0,NA,2020-06-09 17:21:38,FALSE,NA,"1270405707066675201",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","hrideshpratap",12243,TRUE,FALSE,NA,NA
"1710","#ChineseCommunistParty mouthpiece, the @GlobalTimesNews, claims India's #BoycottMadeInChina campaign will prove uns… https://t.co/tsaUoFBhMi",FALSE,36,NA,2020-06-09 17:20:52,TRUE,NA,"1270405515026157568",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","NewscastGlobal",12,FALSE,FALSE,NA,NA
"1711","RT @Wangchuk66: HELP ME CHANGE CHINA!
Appealing global community to...
#BoycottMadeInChina
#BoycottChineseProducts

My new video in English…",FALSE,0,NA,2020-06-09 17:20:47,FALSE,NA,"1270405493240893441",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","gauravmnov2",12243,TRUE,FALSE,NA,NA
"1712","RT @siddiboy21: 91% Indians are ready to boycott chinese goods #BoycottMadeInChina",FALSE,0,NA,2020-06-09 17:18:52,FALSE,NA,"1270405012833751042",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","adityxa",4,TRUE,FALSE,NA,NA
"1713","@realDonaldTrump It is not possible until you stop using Made In China Items? #BoycottChineseProduct #BoycottChina #BoycottMadeInChina",FALSE,2,"realDonaldTrump",2020-06-09 17:17:06,FALSE,"1270350738137415682","1270404567377653760","25073877","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","sure23",0,FALSE,FALSE,NA,NA
"1714","RT @Wangchuk66: HELP ME CHANGE CHINA!
Appealing global community to...
#BoycottMadeInChina
#BoycottChineseProducts

My new video in English…",FALSE,0,NA,2020-06-09 17:15:22,FALSE,NA,"1270404131102928897",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","HappyhareeshHr",12243,TRUE,FALSE,NA,NA
